what,kind,bundleId,bundleVersion,description,time
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1380732287521
java.vm.specification.version,sysinfo,,,"1.0",1380732287521
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1380732287521
java.vm.version,sysinfo,,,"14.0-b16",1380732287521
started,bundle,org.eclipse.team.cvs.ui,3.3.201.R35x_v20090826-0905,"org.eclipse.team.cvs.ui",1380732287541
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.monitor.ui",1380732287721
started,bundle,com.altera.sbtgui.integration,10.1.0.153,"com.altera.sbtgui.integration",1380732288451
started,bundle,com.altera.systemconsole,10.1.0.153,"com.altera.systemconsole",1380732288471
started,bundle,org.eclipse.epp.usagedata.ui,1.1.0.R200906100410,"org.eclipse.epp.usagedata.ui",1380732288601
started,bundle,com.altera.utilities,10.1.0.153,"com.altera.utilities",1380732288801
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1380732289161
started,bundle,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch",1380732289901
