what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1380576573376
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1380576575376
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildProject",1380576578996
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1380576579286
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1380576579296
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1380576639396
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1380576647307
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1380576667467
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1380576677897
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1380576682937
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1380576686757
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1380576742098
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1380576745148
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1380576759398
activated,view,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.internal.introview",1380576764308
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1380576764318
closed,view,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.internal.introview",1380576764338
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1380576775518
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1380576804658
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1380576810288
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildProject",1380576813888
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1380576814148
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1380576817338
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1380576850319
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1380576852019
