what,kind,bundleId,bundleVersion,description,time
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1380408372437
error,log,,,"CPU architecture type not set. ",1380408372452
error,log,,,"CPU master group not set.",1380408372452
error,log,,,"SOPC design not set.",1380408372499
error,log,,,"CPU module not set.",1380408372515
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1380408372515
error,log,,,"CPU architecture type not set. ",1380408372530
error,log,,,"CPU master group not set.",1380408372530
error,log,,,"Connected system ID hash not found on target at expected base address.",1380408372546
error,log,,,"Connected system timestamp not found on target at expected base address.",1380408372546
error,log,,,"SOPC design not set.",1380408372562
error,log,,,"CPU module not set.",1380408372562
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1380408372577
error,log,,,"CPU architecture type not set. ",1380408372577
error,log,,,"CPU master group not set.",1380408372577
error,log,,,"Connected system ID hash not found on target at expected base address.",1380408372593
error,log,,,"Connected system timestamp not found on target at expected base address.",1380408372593
error,log,,,"SOPC design not set.",1380408372608
error,log,,,"CPU module not set.",1380408372624
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1380408372640
error,log,,,"CPU architecture type not set. ",1380408372640
error,log,,,"CPU master group not set.",1380408372655
error,log,,,"Connected system ID hash not found on target at expected base address.",1380408372655
error,log,,,"Connected system timestamp not found on target at expected base address.",1380408372655
error,log,,,"SOPC design not set.",1380408372671
