what,kind,bundleId,bundleVersion,description,time
error,log,,,"CPU master group not set.",1380293275634
error,log,,,"Expected base address of system ID component is undefined.",1380293275634
error,log,,,"Select one of the available target connection paths.",1380293275644
error,log,,,"SOPC design not set.",1380293275654
error,log,,,"CPU module not set.",1380293275654
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1380293275664
error,log,,,"CPU architecture type not set. ",1380293275674
error,log,,,"CPU master group not set.",1380293275684
error,log,,,"Expected base address of system ID component is undefined.",1380293275684
error,log,,,"Select one of the available target connection paths.",1380293275694
error,log,,,"SOPC design not set.",1380293275704
error,log,,,"CPU module not set.",1380293275704
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1380293275714
error,log,,,"CPU architecture type not set. ",1380293275714
error,log,,,"CPU master group not set.",1380293275724
error,log,,,"Expected base address of system ID component is undefined.",1380293275734
error,log,,,"SOPC design not set.",1380293275734
error,log,,,"CPU module not set.",1380293275744
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1380293275744
error,log,,,"CPU architecture type not set. ",1380293275754
error,log,,,"CPU master group not set.",1380293275764
error,log,,,"Expected base address of system ID component is undefined.",1380293275764
error,log,,,"SOPC design not set.",1380293277164
error,log,,,"CPU module not set.",1380293277164
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1380293277174
