what,kind,bundleId,bundleVersion,description,time
error,log,,,"CPU master group not set.",1380578099000
error,log,,,"CPU architecture type not set. ",1380578099010
error,log,,,"CPU master group not set.",1380578099020
error,log,,,"SOPC design not set.",1380578099080
error,log,,,"CPU module not set.",1380578099090
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1380578099100
error,log,,,"CPU architecture type not set. ",1380578099100
error,log,,,"CPU master group not set.",1380578099110
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1380578099150
started,bundle,org.eclipse.cdt.launch,6.0.0.200909110608,"org.eclipse.cdt.launch",1380578099180
error,log,,,"SOPC design not set.",1380578181650
error,log,,,"CPU module not set.",1380578181680
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1380578181700
error,log,,,"CPU architecture type not set. ",1380578181720
error,log,,,"CPU master group not set.",1380578181730
error,log,,,"SOPC design not set.",1380578181750
error,log,,,"CPU module not set.",1380578181750
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1380578181760
error,log,,,"CPU architecture type not set. ",1380578181770
error,log,,,"CPU master group not set.",1380578181780
opened,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1380578183800
error,log,,,"sun.awt.X11.XlibWrapper",1380578184000
started,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.ui",1380578184490
started,bundle,org.eclipse.cdt.debug.mi.core,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.core",1380578184540
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1380578342690
