what,kind,bundleId,bundleVersion,description,time
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1380408434306
error,log,,,"CPU architecture type not set. ",1380408434306
error,log,,,"CPU master group not set.",1380408434322
error,log,,,"SOPC design not set.",1380408434478
error,log,,,"CPU module not set.",1380408434478
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1380408434493
error,log,,,"CPU architecture type not set. ",1380408434493
error,log,,,"CPU master group not set.",1380408434509
opened,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1380408436318
error,log,,,"sun.awt.X11.XlibWrapper",1380408436474
started,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.ui",1380408436724
started,bundle,org.eclipse.cdt.debug.mi.core,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.core",1380408436740
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1380408647687
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1380412014796
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1380412017993
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1380412018882
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1380412019131
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.ui",1380412019974
stopped,bundle,com.altera.debug.cdi.gdb.plugin,10.1.0.153,"com.altera.debug.cdi.gdb.plugin",1380412019989
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.debug.core"".",1380412020052
error,log,,,"An exception occurred while dispatching debug events.",1380412020052
stopped,bundle,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch",1380412020988
stopped,bundle,org.eclipse.cdt.debug.mi.core,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.core",1380412020988
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.0.0.200909110608,"org.eclipse.cdt.dsf.gdb.ui",1380412020988
stopped,bundle,org.eclipse.cdt.dsf.ui,2.0.1.200909110608,"org.eclipse.cdt.dsf.ui",1380412020988
