what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1380648826160
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1380648833130
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1380648835180
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1380648836220
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.moveLineUp",1380648854530
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.moveLineUp",1380648854980
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.moveLineDown",1380648855750
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.moveLineUp",1380648856290
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1380648893427
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1380648901087
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1380648901327
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildProject",1380648903257
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1380648903526
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1380648903526
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1380648982249
started,bundle,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui",1380648987858
started,bundle,org.eclipse.cdt.debug.core,6.0.0.200909110608,"org.eclipse.cdt.debug.core",1380648987888
started,bundle,org.eclipse.cdt.debug.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.ui",1380648987888
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1380648989388
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1380649047732
error,log,,,"SOPC design not set.",1380649049352
error,log,,,"CPU module not set.",1380649049362
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1380649049362
error,log,,,"CPU architecture type not set. ",1380649049372
error,log,,,"CPU master group not set.",1380649049372
