what,kind,bundleId,bundleVersion,description,time
error,log,,,"System timestamp mismatch - connected: ""0"", expected: ""1378862049"".",1379613017939
error,log,,,"System timestamp mismatch - connected: ""0"", expected: ""1378862049"".",1379613018064
error,log,,,"System timestamp mismatch - connected: ""0"", expected: ""1378862049"".",1379613018189
error,log,,,"System timestamp mismatch - connected: ""0"", expected: ""1378862049"".",1379613018314
error,log,,,"System timestamp mismatch - connected: ""0"", expected: ""1378862049"".",1379613018439
error,log,,,"System timestamp mismatch - connected: ""0"", expected: ""1378862049"".",1379613018563
error,log,,,"System timestamp mismatch - connected: ""0"", expected: ""1378862049"".",1379613018688
error,log,,,"System timestamp mismatch - connected: ""0"", expected: ""1378862049"".",1379613018704
started,bundle,org.eclipse.cdt.launch,6.0.0.200909110608,"org.eclipse.cdt.launch",1379613018829
error,log,,,"sun.awt.X11.XlibWrapper",1379613019141
error,log,,,"SOPC design not set.",1379613019983
error,log,,,"CPU module not set.",1379613019999
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1379613019999
error,log,,,"CPU architecture type not set. ",1379613020014
error,log,,,"CPU master group not set.",1379613020014
error,log,,,"SOPC design not set.",1379613020014
error,log,,,"CPU module not set.",1379613020030
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1379613020030
error,log,,,"CPU architecture type not set. ",1379613020030
error,log,,,"CPU master group not set.",1379613020045
error,log,,,"Expected base address of system ID component is undefined.",1379613020045
error,log,,,"SOPC design not set.",1379613020045
error,log,,,"CPU module not set.",1379613020061
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1379613020061
error,log,,,"CPU architecture type not set. ",1379613020061
