what,kind,bundleId,bundleVersion,description,time
error,log,,,"Connected system ID hash not found on target at expected base address.",1379613014211
error,log,,,"Connected system timestamp not found on target at expected base address.",1379613014211
error,log,,,"SOPC design not set.",1379613014211
error,log,,,"CPU module not set.",1379613014227
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1379613014227
error,log,,,"CPU architecture type not set. ",1379613014242
error,log,,,"CPU master group not set.",1379613014242
error,log,,,"Select one of the available target connection paths.",1379613014242
error,log,,,"SOPC design not set.",1379613014258
error,log,,,"CPU module not set.",1379613014258
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1379613014273
error,log,,,"CPU architecture type not set. ",1379613014273
error,log,,,"CPU master group not set.",1379613014273
error,log,,,"Select one of the available target connection paths.",1379613014289
error,log,,,"SOPC design not set.",1379613014289
error,log,,,"CPU module not set.",1379613014289
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1379613014305
error,log,,,"CPU architecture type not set. ",1379613014305
error,log,,,"CPU master group not set.",1379613014320
error,log,,,"Expected base address of system ID component is undefined.",1379613014320
error,log,,,"Select one of the available target connection paths.",1379613014320
error,log,,,"SOPC design not set.",1379613014336
error,log,,,"CPU module not set.",1379613014336
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1379613014351
error,log,,,"CPU architecture type not set. ",1379613014351
