what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.forms,3.4.1.v20090714_35x,"org.eclipse.ui.forms",1379612111052
started,bundle,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.ide",1379612111052
started,bundle,org.eclipse.ui.intro,3.3.1.v20090805_35x,"org.eclipse.ui.intro",1379612111052
started,bundle,org.eclipse.ui.intro.universal,3.2.300.v20090526,"org.eclipse.ui.intro.universal",1379612111052
started,bundle,org.eclipse.ui.navigator,3.4.1.M20090911-1550,"org.eclipse.ui.navigator",1379612111052
started,bundle,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.resources",1379612111052
started,bundle,org.eclipse.ui.net,1.2.1.r35x_20090812-1200,"org.eclipse.ui.net",1379612111052
started,bundle,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views",1379612111052
started,bundle,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"org.eclipse.ui.workbench",1379612111062
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.workbench.texteditor",1379612111062
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1379612111062
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1379612111062
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1379612111062
started,bundle,com.altera.sbtgui.integration,10.1.0.153,"com.altera.sbtgui.integration",1379612111062
started,bundle,com.altera.sbtgui.project,10.1.0.153,"com.altera.sbtgui.project",1379612111062
started,bundle,com.altera.systemconsole,10.1.0.153,"com.altera.systemconsole",1379612111062
started,bundle,com.altera.utilities,10.1.0.153,"com.altera.utilities",1379612111062
os,sysinfo,,,"win32",1379612111062
arch,sysinfo,,,"x86",1379612111062
ws,sysinfo,,,"win32",1379612111062
locale,sysinfo,,,"en_CA",1379612111062
processors,sysinfo,,,"4",1379612111062
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1379612111062
java.runtime.version,sysinfo,,,"1.6.0_14-b08",1379612111062
java.specification.name,sysinfo,,,"Java Platform API Specification",1379612111062
