what,kind,bundleId,bundleVersion,description,time
error,log,,,"Expected base address of system ID component is undefined.",1379613364262
error,log,,,"SOPC design not set.",1379613364262
error,log,,,"CPU module not set.",1379613364277
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1379613364277
error,log,,,"CPU architecture type not set. ",1379613364277
error,log,,,"CPU master group not set.",1379613364293
error,log,,,"Expected base address of system ID component is undefined.",1379613364293
error,log,,,"SOPC design not set.",1379613365572
error,log,,,"CPU module not set.",1379613365572
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1379613365588
error,log,,,"CPU architecture type not set. ",1379613365588
error,log,,,"CPU master group not set.",1379613365603
error,log,,,"Expected base address of system ID component is undefined.",1379613365603
error,log,,,"SOPC design not set.",1379613365603
error,log,,,"CPU module not set.",1379613365619
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1379613365619
error,log,,,"CPU architecture type not set. ",1379613365619
error,log,,,"CPU master group not set.",1379613365635
error,log,,,"Connected system ID hash not found on target at expected base address.",1379613365635
error,log,,,"Connected system timestamp not found on target at expected base address.",1379613365635
error,log,,,"SOPC design not set.",1379613365650
error,log,,,"CPU module not set.",1379613365650
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1379613365666
error,log,,,"CPU architecture type not set. ",1379613365666
error,log,,,"CPU master group not set.",1379613365666
