what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1378862808354
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1378862818074
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1378863067641
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1378863075901
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1378863077231
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1378863077591
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1378863354140
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1378863355190
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1378863356400
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1378863358260
error,log,,,"The proxied handler for 'com.altera.sbtgui.project.commands.SystemConsoleHandler' could not be loaded",1378863359150
error,log,,,"The proxied handler for 'com.altera.sbtgui.project.commands.SystemConsoleHandler' could not be loaded",1378863359150
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.ui",1378863359380
stopped,bundle,com.altera.debug.cdi.gdb.plugin,10.1.0.153,"com.altera.debug.cdi.gdb.plugin",1378863359480
stopped,bundle,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch",1378863359480
stopped,bundle,org.eclipse.cdt.debug.mi.core,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.core",1378863359570
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.0.0.200909110608,"org.eclipse.cdt.dsf.gdb.ui",1378863359610
