what,kind,bundleId,bundleVersion,description,time
error,log,,,"System timestamp mismatch - connected: ""0"", expected: ""1378862049"".",1379613025209
error,log,,,"System timestamp mismatch - connected: ""0"", expected: ""1378862049"".",1379613025240
error,log,,,"System timestamp mismatch - connected: ""0"", expected: ""1378862049"".",1379613025287
error,log,,,"System timestamp mismatch - connected: ""0"", expected: ""1378862049"".",1379613025318
error,log,,,"System timestamp mismatch - connected: ""0"", expected: ""1378862049"".",1379613025365
error,log,,,"System timestamp mismatch - connected: ""0"", expected: ""1378862049"".",1379613025396
error,log,,,"System timestamp mismatch - connected: ""0"", expected: ""1378862049"".",1379613025443
error,log,,,"System timestamp mismatch - connected: ""0"", expected: ""1378862049"".",1379613025474
error,log,,,"System timestamp mismatch - connected: ""0"", expected: ""1378862049"".",1379613025506
error,log,,,"System timestamp mismatch - connected: ""0"", expected: ""1378862049"".",1379613038469
error,log,,,"SOPC design not set.",1379613043118
error,log,,,"CPU module not set.",1379613043134
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1379613043134
error,log,,,"CPU architecture type not set. ",1379613043149
error,log,,,"CPU master group not set.",1379613043149
error,log,,,"SOPC design not set.",1379613043165
error,log,,,"SOPC design not set.",1379613043165
error,log,,,"CPU module not set.",1379613043181
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1379613043181
error,log,,,"CPU module not set.",1379613043181
error,log,,,"CPU architecture type not set. ",1379613043196
error,log,,,"CPU master group not set.",1379613043212
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1379613043212
error,log,,,"CPU architecture type not set. ",1379613043227
error,log,,,"CPU master group not set.",1379613043227
