what,kind,bundleId,bundleVersion,description,time
error,log,,,"CPU master group not set.",1379613359675
error,log,,,"Expected base address of system ID component is undefined.",1379613359675
error,log,,,"SOPC design not set.",1379613359675
error,log,,,"CPU module not set.",1379613359691
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1379613359691
error,log,,,"CPU architecture type not set. ",1379613359707
error,log,,,"CPU master group not set.",1379613359707
error,log,,,"Expected base address of system ID component is undefined.",1379613359707
error,log,,,"SOPC design not set.",1379613359722
error,log,,,"CPU module not set.",1379613359722
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1379613359738
error,log,,,"CPU architecture type not set. ",1379613359738
error,log,,,"CPU master group not set.",1379613359738
error,log,,,"Expected base address of system ID component is undefined.",1379613359753
error,log,,,"SOPC design not set.",1379613359753
error,log,,,"CPU module not set.",1379613359769
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1379613359769
error,log,,,"CPU architecture type not set. ",1379613359785
error,log,,,"CPU master group not set.",1379613359785
error,log,,,"Expected base address of system ID component is undefined.",1379613359800
error,log,,,"Select one of the available target connection paths.",1379613359800
error,log,,,"SOPC design not set.",1379613359800
error,log,,,"CPU module not set.",1379613359816
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1379613359816
error,log,,,"CPU architecture type not set. ",1379613359831
