what,kind,bundleId,bundleVersion,description,time
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1379613014507
error,log,,,"CPU architecture type not set. ",1379613014523
error,log,,,"CPU master group not set.",1379613014523
error,log,,,"Expected base address of system ID component is undefined.",1379613014523
error,log,,,"SOPC design not set.",1379613015927
error,log,,,"CPU module not set.",1379613015927
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1379613015927
error,log,,,"CPU architecture type not set. ",1379613015943
error,log,,,"CPU master group not set.",1379613015943
error,log,,,"Connected system ID hash not found on target at expected base address.",1379613015943
error,log,,,"Connected system timestamp not found on target at expected base address.",1379613015958
error,log,,,"SOPC design not set.",1379613016005
error,log,,,"CPU module not set.",1379613016005
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1379613016005
error,log,,,"CPU architecture type not set. ",1379613016021
error,log,,,"CPU master group not set.",1379613016021
error,log,,,"SOPC design not set.",1379613016036
error,log,,,"CPU module not set.",1379613016036
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1379613016052
error,log,,,"CPU architecture type not set. ",1379613016052
error,log,,,"CPU master group not set.",1379613016052
error,log,,,"SOPC design not set.",1379613016067
error,log,,,"SOPC design not set.",1379613016083
error,log,,,"CPU module not set.",1379613016083
error,log,,,"CPU module not set.",1379613016083
